prev_value,lpi_score,event_count,avg_tone,avg_goldstein
18636141416.039,4.2,3674,-1.7952318546673698,1.1387316276537833
376063888.981,4.2,3674,-1.7952318546673698,1.1387316276537833
6701859989.18,4.2,3674,-1.7952318546673698,1.1387316276537833
568472809.186,4.2,3674,-1.7952318546673698,1.1387316276537833
376063888.981,4.2,3674,-1.7952318546673698,1.1387316276537833
5862627.61,4.2,3674,-1.7952318546673698,1.1387316276537833
9762572559.368,4.2,3674,-1.7952318546673698,1.1387316276537833
568472809.186,4.2,3674,-1.7952318546673698,1.1387316276537833
9760327875.103,4.2,3674,-1.7952318546673698,1.1387316276537833
9544305.844,4.2,3674,-1.7952318546673698,1.1387316276537833
18612556193.355,4.2,3674,-1.7952318546673698,1.1387316276537833
6684613131.509,4.2,3674,-1.7952318546673698,1.1387316276537833
371970208.232,4.2,3674,-1.7952318546673698,1.1387316276537833
18636141416.039,4.2,3674,-1.7952318546673698,1.1387316276537833
16744.442,4.2,3674,-1.7952318546673698,1.1387316276537833
1227155424.883,4.2,3674,-1.7952318546673698,1.1387316276537833
1815413.159,4.2,3674,-1.7952318546673698,1.1387316276537833
1866265.075,4.2,3674,-1.7952318546673698,1.1387316276537833
2210642.9,4.2,3674,-1.7952318546673698,1.1387316276537833
11011982.609,4.2,3674,-1.7952318546673698,1.1387316276537833
3028934.231,4.2,3674,-1.7952318546673698,1.1387316276537833
382399.891,4.2,3674,-1.7952318546673698,1.1387316276537833
435891.441,4.2,3674,-1.7952318546673698,1.1387316276537833
10948338.62,4.2,3674,-1.7952318546673698,1.1387316276537833
46871.215,4.2,3674,-1.7952318546673698,1.1387316276537833
16772.774,4.2,3674,-1.7952318546673698,1.1387316276537833
1227155424.883,4.2,3674,-1.7952318546673698,1.1387316276537833
16744.442,4.2,3674,-1.7952318546673698,1.1387316276537833
16744.442,4.2,3674,-1.7952318546673698,1.1387316276537833
1227155424.883,4.2,3674,-1.7952318546673698,1.1387316276537833
1815413.159,4.2,3674,-1.7952318546673698,1.1387316276537833
1866265.075,4.2,3674,-1.7952318546673698,1.1387316276537833
382399.891,4.2,3674,-1.7952318546673698,1.1387316276537833
2210642.9,4.2,3674,-1.7952318546673698,1.1387316276537833
435891.441,4.2,3674,-1.7952318546673698,1.1387316276537833
16772.774,4.2,3674,-1.7952318546673698,1.1387316276537833
10948338.62,4.2,3674,-1.7952318546673698,1.1387316276537833
11011982.609,4.2,3674,-1.7952318546673698,1.1387316276537833
46871.215,4.2,3674,-1.7952318546673698,1.1387316276537833
3028934.231,4.2,3674,-1.7952318546673698,1.1387316276537833
1227155424.883,4.2,3674,-1.7952318546673698,1.1387316276537833
16744.442,4.2,3674,-1.7952318546673698,1.1387316276537833
8806818024.97,4.2,3674,-1.7952318546673698,1.1387316276537833
15358.009,4.2,3674,-1.7952318546673698,1.1387316276537833
9762073.374,4.2,3674,-1.7952318546673698,1.1387316276537833
7560660.938,4.2,3674,-1.7952318546673698,1.1387316276537833
15358.009,4.2,3674,-1.7952318546673698,1.1387316276537833
1615613680.17,4.2,3674,-1.7952318546673698,1.1387316276537833
1165516.615,4.2,3674,-1.7952318546673698,1.1387316276537833
9762073.374,4.2,3674,-1.7952318546673698,1.1387316276537833
7581721.021,4.2,3674,-1.7952318546673698,1.1387316276537833
